appid,title_new,rank_new,price_text_new,release_text_new
3030560,Sloppy Forgeries,1122,Free,Q1 2027
2175180,Primitive,1123,Unpriced (Coming Soon),To be announced
1503170,Liegecraft,1124,Free,Coming soon
