appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
3940340,Entropy,Entropy,1073,1065,8,8,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Aug 18, 2026",True
2184020,LIFTED,LIFTED,1083,1078,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,"Jul 22, 2026",True
4064510,MOLE,MOLE,1690,1687,3,3,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q2 2026,"Jun 15, 2026",True
2680280,PAPERHEAD,PAPERHEAD,481,479,2,2,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q2 2026,2026,True
3328490,Airport Control 27,Airport Control 27,1241,1243,-2,2,down,none,Unpriced (Coming Soon),Free,True,Q3 2026,Coming soon,True
2994190,Money Simulator,Money Simulator,1349,1347,2,2,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,June 2026,2026,True
1921490,Wild Blue Skies,Wild Blue Skies,490,489,1,1,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Aug 13, 2026",True
2873750,Pool of Madness,Pool of Madness,1116,1117,-1,1,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,Q4 2026,True
2582960,NAKWON: LAST PARADISE,NAKWON: LAST PARADISE,22,22,0,0,stable,none,Free,Unpriced (Coming Soon),True,Coming soon,To be announced,True
3161310,Hela: of Mice & Magic,Hela: of Mice & Magic,64,64,0,0,stable,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Dec 31, 2026",True
912000,Mike goes on hike,Mike goes on hike,1166,1166,0,0,stable,none,Free,Unpriced (Coming Soon),True,Coming soon,Q2 2026,True
