appid,title_new,rank_new,price_text_new,release_text_new
3919900,Dead Zone Revive,1049,Free,"Aug 3, 2026"
4547970,Pih 2,1123,Unpriced (Coming Soon),"Aug 4, 2026"
4400800,American Truck Simulator - Indiana,1154,Unpriced (Coming Soon),To be announced
4042160,Static Dread: The Submarine,1158,Unpriced (Coming Soon),"Aug 14, 2026"
