appid,title_old,rank_old
3032150,Frontier Legends,957
3088510,Spellsided,2021
2345430,Escape From Crimson Manor: Trapped Together,2444
2786760,Another Door,2993
1066390,Chernobyl 1986,2994
1655750,Uboat Mechanic Simulator,2995
