appid,title_old,rank_old
1867240,WARDOGS,14
3271280,Shroom and Gloom,166
3195440,Welcome to Elderfield,174
4190710,Shady job,706
2821390,HOT WHEELS™ Infinite Rush,750
4412320,Dumb Ways to Build,757
1498550,Infinity: HexaDome Tactics,905
3275050,Ex Sanguis,1083
