appid,title_new,rank_new,price_text_new,release_text_new
4739660,Drag'n Wash,1152,Unpriced (Coming Soon),"Sep 10, 2026"
3973160,Crimson Freedom,1165,Unpriced (Coming Soon),To be announced
3891400,Mixed Spirits: Bartender,1168,Unpriced (Coming Soon),"Sep 15, 2026"
2626570,GodsTV,1171,Free,Coming soon
3054550,Sil and the Fading World,1172,Free,Coming soon
2548410,In the Same Boat,1173,Unpriced (Coming Soon),To be announced
2175180,Primitive,1174,Unpriced (Coming Soon),To be announced
4628160,Speak,1175,Unpriced (Coming Soon),2026
