appid,title_new,rank_new,price_text_new,release_text_new
4096780,The Missing Tail,1056,Unpriced (Coming Soon),To be announced
3603000,Maneater 2,1100,Free,2027
5001840,Crimson Desert Enhanced: Charting the Unknown,1128,$24.99,"Oct 15, 2026"
4287480,Backrooms Protocol,1166,Unpriced (Coming Soon),"Sep 11, 2026"
4412320,Dumb Ways to Build,1173,Unpriced (Coming Soon),"Sep 10, 2026"
