appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4084710,Rayman Legends Retold,Rayman Legends Retold,1655,958,697,697,up,upward_spike,$39.99,$39.99,False,Coming soon,"Oct 1, 2026",True
3595450,Object Impermanence,Object Impermanence,841,832,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q4 2026,True
2333000,Silver Pines,Silver Pines,334,330,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Oct 8, 2026",True
672890,Sparkball,Sparkball,2371,2373,-2,2,down,none,Unpriced (Coming Soon),Free,True,Q2 2026,Q2 2026,False
2201470,Remnant Protocol,Remnant Protocol,945,944,1,1,up,none,Unpriced (Coming Soon),Free,True,Q2 2026,Coming soon,True
2022640,CALX,CALX,1316,1315,1,1,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Oct 8, 2026",True
3470550,"We, Junk Artists","We, Junk Artists",1976,1977,-1,1,down,none,Unpriced (Coming Soon),Free,True,To be announced,Coming soon,True
4380740,Butcher Shop Simulator,Butcher Shop Simulator,2042,2043,-1,1,down,none,Free,Unpriced (Coming Soon),True,Q2 2026,Q2 2026,False
1764280,Dungeons of the Amber Griffin,Dungeons of the Amber Griffin,2156,2157,-1,1,down,none,Unpriced (Coming Soon),Free,True,2026,2027,True
3161310,Hela: of Mice & Magic,Hela: of Mice & Magic,62,62,0,0,stable,none,Free,Unpriced (Coming Soon),True,Coming soon,2026,True
2524850,Denshattack!,Denshattack!,244,244,0,0,stable,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 17, 2026",2026,True
2977260,The Guild - Europa 1410,The Guild - Europa 1410,247,247,0,0,stable,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,"Jul 16, 2026",True
1936310,Sugoi Adventure! DragonSlayer,Sugoi Adventure! DragonSlayer,1748,1748,0,0,stable,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,June 2026,August 2026,True
1897450,U-Boot: The Board Game - Digital Edition,U-Boot: The Board Game - Digital Edition,2829,2829,0,0,stable,none,Unpriced (Coming Soon),Free,True,Q2 2026,Coming soon,True
