appid,title_new,rank_new,price_text_new,release_text_new
2487330,Stuntman: Hollywood,1857,Unpriced (Coming Soon),To be announced
4703930,Grilluminati,2749,Unpriced (Coming Soon),Q4 2026
4540840,DIOXIDE,2754,Free,Coming soon
1434840,Dungeons & Kingdoms: Prologue,2900,Free,Coming soon
3962240,Quiet Express: Cabin 909,2923,Free,2027
3916860,The Brewline,2930,Unpriced (Coming Soon),"Jun 4, 2026"
3832660,Claim Denied,2942,Unpriced (Coming Soon),2026
4240620,The Granny Detective Society,2979,Free,Q1 2027
