appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
4320510,"""Boob Simulator"" trailer",f1RfFtHGgcU,https://www.youtube.com/watch?v=f1RfFtHGgcU,Oversized Boob Simulator,dragon girl tiddy.,2017-03-26T20:26:13+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" trailer",z4sK5LKLFVY,https://www.youtube.com/watch?v=z4sK5LKLFVY,Boob Simulator,Hey. Thank u for watching. PLZ subscribe to my channel.,2017-05-15T13:19:59+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" trailer",4tTCl1PfHds,https://www.youtube.com/watch?v=4tTCl1PfHds,Boob head,,2014-12-20T15:37:52+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" trailer",NvBPzsrWLMA,https://www.youtube.com/watch?v=NvBPzsrWLMA,penis boob,ass.,2014-09-13T12:10:44+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" trailer",8a6CVFt7Wa4,https://www.youtube.com/watch?v=8a6CVFt7Wa4,Boob free bella,FINALLY! The time has come where my daughter is finally weaned off and off the bottle BEFORE SHE IS TWO. This is incredible.,2016-12-13T16:17:17+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" gameplay",A4xOULWkBrM,https://www.youtube.com/watch?v=A4xOULWkBrM,BOOB SIMULATOR! Simulator Games #2 fast,Link to the original video: https://www.youtube.com/watch?v=yt80Yu1iPms&index=1&list=UU-lHJZR3Gqxm24_Vd_AJ5Yw.,2014-11-16T00:05:11+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" gameplay",yt80Yu1iPms,https://www.youtube.com/watch?v=yt80Yu1iPms,BOOB SIMULATOR! (Simulator Games) #2,Next Episode ▻ https://www.youtube.com/watch?v=qhk6Ee52CBM&list=UU-lHJZR3Gqxm24_Vd_AJ5Yw&index=9 More in the ...,2014-11-15T18:30:03+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" gameplay",iyhHB-p_3PM,https://www.youtube.com/watch?v=iyhHB-p_3PM,BOOB SIMULATOR GAME!,FOLLOW ME Instagram: http://www.instagram.com/kevinedwardsjr SUBSCRIBE ▻ https://goo.gl/1ldLPx Use Video Creator ...,2016-04-16T19:16:27+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" gameplay",fkJP7SPdHIo,https://www.youtube.com/watch?v=fkJP7SPdHIo,BOOB SIMULATOR | Game Of Thrones W/ Erich - Part 1,"I GIVETH YOU MY SWORD If you enjoyed leave a like, sub, or comment! thanks for watching!",2015-05-04T02:57:03+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" gameplay",8iPaTQZpuhE,https://www.youtube.com/watch?v=8iPaTQZpuhE,BOOB SIMULATOR | Oppai Simulator,Let's play with some boobs...I mean...nose pimples...in Oppai Simulator...which is a Boob Simulator...I mean...Nose Pimple ...,2016-06-06T16:43:40+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" demo",f1RfFtHGgcU,https://www.youtube.com/watch?v=f1RfFtHGgcU,Oversized Boob Simulator,dragon girl tiddy.,2017-03-26T20:26:13+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" demo",z4sK5LKLFVY,https://www.youtube.com/watch?v=z4sK5LKLFVY,Boob Simulator,Hey. Thank u for watching. PLZ subscribe to my channel.,2017-05-15T13:19:59+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" demo",fkJP7SPdHIo,https://www.youtube.com/watch?v=fkJP7SPdHIo,BOOB SIMULATOR | Game Of Thrones W/ Erich - Part 1,"I GIVETH YOU MY SWORD If you enjoyed leave a like, sub, or comment! thanks for watching!",2015-05-04T02:57:03+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" demo",DCXUqTT05P4,https://www.youtube.com/watch?v=DCXUqTT05P4,Let&#39;s Play 7 Sins boob simulator,Let's Play - Connie Francis Simulator Aryan Race only.,2014-02-09T19:51:06+00:00,outside_window,youtube_video
4320510,"""Boob Simulator"" demo",iCUlefKr7Ug,https://www.youtube.com/watch?v=iCUlefKr7Ug,"M.I.S.S. #103 - EMBERZONE - A Half Hearted, Half Breast Sized Game That Takes Me Over the Edge!",EMBERZONE on Steam: https://store.steampowered.com/app/1362460/EMBERZONE/ ...,2020-07-19T05:33:31+00:00,outside_window,youtube_video
