appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
4964110,"""Darkest Dungeon®: The Fire's Edge"" trailer",vx4Tj-bme50,https://www.youtube.com/watch?v=vx4Tj-bme50,Fire&#39;s Edge DLC Announced! | Darkest Dungeon,"DD1 is 10 years old, and it's been 6 years since the last update. Red Hook has been working on their sequel in all that time, ...",2026-07-22T15:19:40+00:00,inside_spike_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" trailer",WWVmN9NtDIo,https://www.youtube.com/watch?v=WWVmN9NtDIo,Asmongold checks out... something. #asmongold #shorts,These videos are unmonetized fan-made shorts. https://www.twitch.tv/asmongold https://www.twitch.tv/zackrawrr #asmongold ...,2022-09-13T17:00:51+00:00,outside_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" trailer",H8NQXwuJJSQ,https://www.youtube.com/watch?v=H8NQXwuJJSQ,Asmongold meets that which has no life #shorts,These videos are unmonetized fan-made shorts. https://www.twitch.tv/asmongold https://www.twitch.tv/zackrawrr #asmongold ...,2022-09-15T17:45:27+00:00,outside_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" trailer",HZx_qYhPqw0,https://www.youtube.com/watch?v=HZx_qYhPqw0,Armors in RPG games be like,,2022-09-30T15:32:50+00:00,outside_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" trailer",iyrGORzDW6U,https://www.youtube.com/watch?v=iyrGORzDW6U,Chad Face is a cheat code 🗿 @theleanbeefpatty @ImKeithHolland #gigachad #sigma #comedy,,2023-05-10T18:59:07+00:00,outside_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" gameplay",DFnMVh9pNQE,https://www.youtube.com/watch?v=DFnMVh9pNQE,Darkest Dungeon: The Fire&#39;s Edge DLC Announced! 🥁 #gaming #darkestdungeon #steam,"Darkest Dungeon's latest DLC, The Fire's Edge, is launching on August 18. After more than 10 years, the turn based dungeon ...",2026-07-21T18:05:57+00:00,inside_spike_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" gameplay",l8HroWBFZpU,https://www.youtube.com/watch?v=l8HroWBFZpU,Oficjalna Zapowiedź NOWEGO DLC do Darkest Dungeon 1,Kiszak vs Nowe DLC do Darkest Dungeon - The Fire's Edge Kupuj gry taniej na Instant Gaming: ...,2026-07-22T10:00:20+00:00,inside_spike_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" gameplay",lPQYq4mHZLg,https://www.youtube.com/watch?v=lPQYq4mHZLg,"🔥ACTU GAMING DU JOUR (23 JUILLET): Palworld explose, Halo arrive, Game Pass s’étend partout","Grosse journée pour les news gaming, avec Xbox Game Pass, Halo Campaign Evolved, Palworld, STALKER 2, Pocketpair, Lies ...",2026-07-23T04:00:22+00:00,inside_spike_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" demo",WWVmN9NtDIo,https://www.youtube.com/watch?v=WWVmN9NtDIo,Asmongold checks out... something. #asmongold #shorts,These videos are unmonetized fan-made shorts. https://www.twitch.tv/asmongold https://www.twitch.tv/zackrawrr #asmongold ...,2022-09-13T17:00:51+00:00,outside_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" demo",LidL54oUy7w,https://www.youtube.com/watch?v=LidL54oUy7w,*Seductively lays on a table* Hey bab- *Table breaks*,another Omori short audio used by Alekiser https://youtube.com/shorts/JaODV0ady3M?si=IB0sK_L8bQ9PdFi8 #animation #omori ...,2025-09-19T09:54:11+00:00,outside_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" demo",HZx_qYhPqw0,https://www.youtube.com/watch?v=HZx_qYhPqw0,Armors in RPG games be like,,2022-09-30T15:32:50+00:00,outside_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" demo",VSLJ7g0hb7k,https://www.youtube.com/watch?v=VSLJ7g0hb7k,Do NOT Buy THESE Nintendo Switch Games!,What Nintendo Switch Games are Worth Buying this Christmas 2023? Nintendo Switch Holiday Buying Guide! #Nintendo ...,2023-12-06T23:56:32+00:00,outside_window,youtube_video
4964110,"""Darkest Dungeon®: The Fire's Edge"" demo",kqYfmaszU6Y,https://www.youtube.com/watch?v=kqYfmaszU6Y,Very Cool Character Selection Screen #shorts,Video of my Full Review on my Channel Path of Exile 2 | Early Access PC Gameplay Join me. Get Carried: ...,2024-12-10T22:15:27+00:00,outside_window,youtube_video
