appid,title_new,rank_new,price_text_new,release_text_new
4253770,Muramasa: Revenant Blades,2399,Free,2027
3975750,The Gate Must Stand,2985,Unpriced (Coming Soon),"Jun 17, 2026"
4297840,Rock Bottom,2996,Unpriced (Coming Soon),"Jul 14, 2026"
4654270,Idol Manager: Virtual Venture,3000,Free,2027
