appid,title_new,rank_new,price_text_new,release_text_new
2593340,Wonderia,1267,Unpriced (Coming Soon),"Jul 22, 2026"
3423990,Frozen Ship,1273,Unpriced (Coming Soon),"Jul 17, 2026"
