appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
3738830,Bodycam Onrecord,Bodycam Onrecord,1004,901,103,103,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 17, 2026","Jul 17, 2026",False
3950130,Database Detective: Minor Crimes Division,Database Detective: Minor Crimes Division,1216,1140,76,76,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 17, 2026","Jul 17, 2026",False
4512570,A Game About Chopping Trees,A Game About Chopping Trees,1160,1087,73,73,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 15, 2026","Jul 15, 2026",False
2684630,Endacopia,Endacopia,754,706,48,48,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
1895460,D-topia,D-topia,1266,1229,37,37,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 14, 2026","Jul 14, 2026",False
4212480,Ragnarok: The New World,Ragnarok: The New World,992,956,36,36,up,upward_spike,Free,Free,False,"Jul 15, 2026","Jul 15, 2026",False
3714000,Rogue Carrier,Rogue Carrier,1123,1094,29,29,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3869850,Welcome to the Game III,Welcome to the Game III,1224,1195,29,29,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 16, 2026","Jul 16, 2026",False
4461460,Fantasy Blacksmith Simulator,Fantasy Blacksmith Simulator,1055,1027,28,28,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4163030,Cat Chess,Cat Chess,599,572,27,27,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 14, 2026","Jul 14, 2026",False
2409660,Wardens of Avalon,Wardens of Avalon,735,708,27,27,up,upward_spike,Free,Free,False,2027,2027,False
3555780,Bookbinding – Dark Cozy Sim,Bookbinding – Dark Cozy Sim,1155,1134,21,21,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 24, 2026","Jul 24, 2026",False
3453910,Happy's Humble Burger Cult,Happy's Humble Burger Cult,784,764,20,20,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 16, 2026","Jul 16, 2026",False
