appid,title_new,rank_new,price_text_new,release_text_new
4538140,Rehaunted,1159,Unpriced (Coming Soon),"Sep 14, 2026"
3645320,Succupie: An Erotic Short Story,1172,Unpriced (Coming Soon),To be announced
3328490,Airport Control 27,1175,Unpriced (Coming Soon),September 2026
