appid,title_old,rank_old
3669870,CONTROL Resonant,19
2796640,The Magus Circle,242
4259190,Kingdom Rush 6: Genesis TD,269
3749870,American Truck Simulator - South Dakota,420
632950,SiN Reloaded,553
4308420,Arizona Sunshine®,1082
4521700,The Miner Was Replaced,1087
