appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4335460,BOXROOM,BOXROOM,761,752,9,9,up,none,Unpriced (Coming Soon),Free,True,"May 26, 2026",Coming soon,True
2299940,The Button Effect,The Button Effect,2630,2628,2,2,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,August 2026,True
3725190,There Are No Ghosts at the Grand,There Are No Ghosts at the Grand,443,442,1,1,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,Q4 2026,True
