appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
3279440,Drone Sector,Drone Sector,1169,1147,22,22,up,upward_spike,Free,Unpriced (Coming Soon),True,Coming soon,"Jul 21, 2026",True
4227400,Sineus Arena Survivors,Sineus Arena Survivors,878,867,11,11,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,June 2026,"Jun 22, 2026",True
4141710,Neko Station,Neko Station,2198,2193,5,5,up,none,Unpriced (Coming Soon),Free,True,To be announced,Coming soon,True
1551980,Clive Barker's Hellraiser: Revival,Clive Barker's Hellraiser: Revival,187,184,3,3,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Oct 8, 2026",True
2827820,The Relic: First Guardian,The Relic: First Guardian,492,489,3,3,up,none,Free,Unpriced (Coming Soon),True,Coming soon,"Jul 31, 2026",True
3856530,About Fishing,About Fishing,496,495,1,1,up,none,Free,Unpriced (Coming Soon),True,Coming soon,2026,True
3054550,Sil and the Fading World,Sil and the Fading World,1096,1097,-1,1,down,none,Unpriced (Coming Soon),Free,True,2026,Coming soon,True
1916410,Drive Beyond Horizons: Prologue,Drive Beyond Horizons: Prologue,1483,1484,-1,1,down,none,Free,Free,False,Coming soon,To be announced,True
2849490,Outward 2,Outward 2,82,82,0,0,stable,none,Unpriced (Coming Soon),Free,True,"Jul 7, 2026",2027,True
3195440,Welcome to Elderfield,Welcome to Elderfield,374,374,0,0,stable,none,Free,Unpriced (Coming Soon),True,Coming soon,2026,True
2895680,"Below, Rusted Gods","Below, Rusted Gods",1799,1799,0,0,stable,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,"Jul 29, 2026",True
3968160,Island Beekeeper,Island Beekeeper,2029,2029,0,0,stable,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,July 2026,"Jul 24, 2026",True
