appid,title_old,rank_old
2327720,City Car Driving 2.0,219
2210520,COPA CITY,405
4467980,theHunter: Call of the Wild™ - Peru Hunting Reserve,1856
4131670,Jurassic World Evolution 3: Rebirth Expansion,1988
3981460,Total Tank Simulator 2,2475
2989890,Formula Circus,2819
3977280,Forts - Firebird,2848
744200,Altiros,2998
1556070,Nihongo Quest,2999
4349170,Virus Lab,3000
