appid,title_old,rank_old
3914860,Moss: The Forgotten Relic,345
3372060,Hell Maiden,503
3808690,Pathogenic,507
4210580,Ore Factory Squad ⛏️,620
3453910,Happy's Humble Burger Cult,734
4229450,PowerWash Simulator 2 - STAR WARS Pack,950
4643090,The NOexistenceN of Lilith,1127
