appid,title_new,rank_new,price_text_new,release_text_new
2251220,High Times - Dating/Cooking Sim,1242,Unpriced (Coming Soon),"Jul 23, 2026"
1142570,We Stay Behind,1245,Unpriced (Coming Soon),To be announced
3106270,HELLCARD II,1246,Unpriced (Coming Soon),Q4 2026
3542500,"Please, Watch The Artwork",1247,Free,Coming soon
3738890,Frontline Logistics: Isarian Warfare,1248,Unpriced (Coming Soon),2026
3763470,Wu-Tang: Rise of the Deceiver,1249,Unpriced (Coming Soon),To be announced
1384180,Cloud Exiles,1250,Unpriced (Coming Soon),To be announced
