appid,title_new,rank_new,price_text_new,release_text_new
4800590,Supermarket Chaos,2487,Unpriced (Coming Soon),"Jun 29, 2026"
4377480,Burn-9,2520,Unpriced (Coming Soon),2026
4623570,Deskrawl: Idle ARPG,2544,Unpriced (Coming Soon),Q4 2026
4533250,GrassChopper,2562,Free,Coming soon
