appid,title_new,rank_new,price_text_new,release_text_new
2261560,We The People,700,Free,Coming soon
4894750,Paper Shredder,726,Free,Coming soon
3685570,FIGHT-QUEST,1004,Unpriced (Coming Soon),Q4 2026
