appid,title_new,rank_new,price_text_new,release_text_new
2334930,DEEPEST FEAR™,1146,Unpriced (Coming Soon),To be announced
4374530,Keep It Up!,1147,Unpriced (Coming Soon),Q4 2026
575020,Outerra World Sandbox,1148,Free,Coming soon
4417410,Rush B: Esports Manager,1149,Unpriced (Coming Soon),2026
3600170,Escape the Scam Compound,1150,Unpriced (Coming Soon),To be announced
