appid,title_new,rank_new,price_text_new,release_text_new
4564150,Titan Hunters,799,Unpriced (Coming Soon),To be announced
2620450,Highreach,1123,Unpriced (Coming Soon),Q4 2026
575020,Outerra World Sandbox,1124,Free,Coming soon
2334930,DEEPEST FEAR™,1125,Unpriced (Coming Soon),To be announced
