appid,title_old,rank_old
3949550,1666: Amsterdam,43
3448650,Aliens: Fireteam Elite 2,166
4073860,Sludgineers,888
2358630,Western Rye,950
4121600,Psychopomp 2,1120
1503170,Liegecraft,1121
4327900,Space Hauler,1123
2565010,Tenet of the Spark,1124
1531180,Lost Isle,1125
