appid,title,url,published_at,contents_preview,date_classification,evidence_type
3447460,Gravity Circuit 2 announced with the original Gravity Circuit free to claim for keeps,https://steamstore-a.akamaihd.net/news/externalpost/GamingOnLinux/1833968530899835,2026-06-02T09:14:05+00:00,"For a limited time you can claim a copy of the excellent Gravity Circuit to keep, to celebrate the Gravity Circuit 2 sequel announcement. Read the full article here: https://www.gamingonlinux.com/2026/06/gravity-circuit-2-announced-with-the-original-gravity-circuit-free-to-claim-for-keeps/ ",inside_extended_window,steam_news
3447460,🚨 Gravity Circuit 2 - REVEALED! 🚨,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1833968530898239,2026-06-01T17:09:56+00:00,"A new Ark has appeared, and Kernel City is in danger! 🔥The wait is over. Gravity Circuit 2 is officially announced and coming to PC in 2027!A mysterious Ark looms over Kernel City and the Hunter Army is on the march. Jump back into the fight as Kai, the Gravity Circuit 👊, or as a brand-new playable ",inside_spike_window,steam_news
