appid,title_old,rank_old
974480,Echoes of Mystralia,195
1574480,Agent 64: Spies Never Die,306
1733690,Mandate Order,398
3929470,Warhounds,493
4502710,Stonewards,500
1648360,Luminary,556
2052650,Sword & Shield Simulator,697
2282790,RIFTSTORM,834
4315550,The Carcass,1067
