appid,title_new,rank_new,price_text_new,release_text_new
3581910,Victory Banner,1605,Free,Coming soon
4442710,Spirit Dungeon,2369,Unpriced (Coming Soon),"Jun 25, 2026"
4366330,Rift Wizard 3,2395,Unpriced (Coming Soon),"Jun 23, 2026"
3963050,Eyes Of The ElderWood,2428,Unpriced (Coming Soon),"Jun 26, 2026"
