appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4739040,DISCIPLINE SIMULATOR,DISCIPLINE SIMULATOR,922,833,89,89,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 30, 2026","Jul 30, 2026",False
2895680,"Below, Rusted Gods","Below, Rusted Gods",1011,966,45,45,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
2976110,Separated,Separated,1109,1069,40,40,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
4421010,Bills Must Be Paid,Bills Must Be Paid,1007,968,39,39,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
4836540,Company of Heroes 3: Final Stand,Company of Heroes 3: Final Stand,797,763,34,34,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
4080220,EA SPORTS FC™ 27,EA SPORTS FC™ 27,849,818,31,31,up,upward_spike,$69.99,$69.99,False,"Sep 24, 2026","Sep 24, 2026",False
3227240,MineGeon: Renegades,MineGeon: Renegades,1178,1147,31,31,up,upward_spike,Unpriced (Coming Soon),Free,True,"Jul 28, 2026",Coming soon,True
3938640,Ugoku Sushi Bar,Ugoku Sushi Bar,952,922,30,30,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
881940,Guns 'n Goblins,Guns 'n Goblins,679,650,29,29,up,upward_spike,Free,Free,False,Q2 2027,Q2 2027,False
4982940,Ringwyrm,Ringwyrm,732,709,23,23,up,upward_spike,Free,Free,False,2027,2027,False
4928450,Grand Theft Timeline,Grand Theft Timeline,1095,1072,23,23,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
782260,Rogue Eclipse,Rogue Eclipse,1198,1175,23,23,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 7, 2026","Aug 7, 2026",False
3130220,Sagas of Lumin,Sagas of Lumin,1179,1157,22,22,up,upward_spike,Free,Free,False,"Feb 4, 2027","Feb 4, 2027",False
4890760,THE DEAD WE KNEW: Open World Survival,THE DEAD WE KNEW: Open World Survival,1137,1116,21,21,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 24, 2026","Aug 24, 2026",False
