appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
5123770,Ylem's Cat,Ylem's Cat,1008,929,79,79,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
2870790,Dumpster Gang,Dumpster Gang,1101,1028,73,73,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,December 2026,December 2026,False
4538960,ZENONIA 1,ZENONIA 1,854,785,69,69,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 31, 2026","Aug 31, 2026",False
4216080,Wolcen 2,Wolcen 2,1050,999,51,51,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4821880,Roco Kingdom,Roco Kingdom,1110,1063,47,47,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3948160,Waste The Fallen,Waste The Fallen,1023,977,46,46,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4604540,TARAE: The Unbound,TARAE: The Unbound,680,637,43,43,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2837690,Dungeons & Dragons: Long Rest Tavern,Dungeons & Dragons: Long Rest Tavern,1084,1049,35,35,up,upward_spike,Free,Free,False,2027,2027,False
4412000,Zad Archery,Zad Archery,1091,1059,32,32,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 1, 2026","Sep 1, 2026",False
4513480,Scarlet Skips,Scarlet Skips,714,684,30,30,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 3, 2026","Sep 3, 2026",False
2643540,Age Twisters,Age Twisters,1118,1096,22,22,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2581850,HUMANKIND™ 2,HUMANKIND™ 2,891,870,21,21,up,upward_spike,Free,Free,False,2027,2027,False
2087540,Escape from Playtime,Escape from Playtime,1076,1055,21,21,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
