appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
3947460,"""Creator Chronicles"" trailer",r4IHez4GtTs,https://www.youtube.com/watch?v=r4IHez4GtTs,Creator Chronicles Trailer,"A game within a game. In this entirely new kind of simulation RPG, become a guild master, develop your town, recruit guild ...",2026-07-24T07:42:08+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" trailer",JL4mHfldwQ8,https://www.youtube.com/watch?v=JL4mHfldwQ8,Creator Chronicles – Official Trailer,"Creator Chronicles is scheduled for release on September 14, 2026 for macOS and Windows PC worldwide. Developer: Origin ...",2026-09-07T10:28:59+00:00,inside_extended_window,youtube_video
3947460,"""Creator Chronicles"" trailer",dTospU3VatE,https://www.youtube.com/watch?v=dTospU3VatE,EZ BRUTÁL! 😱 Creator Chronicles Trailer Magyarul,"Creator Chronicles – Magyar előzetes (trailer) 🎙️ | Creator Chronicles magyarul, szinkronnal Megnézzük a(z) Creator ...",2026-06-16T20:19:13+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" trailer",NiNb0Hyq0WE,https://www.youtube.com/watch?v=NiNb0Hyq0WE,Awkward Yeti Creator Chronicles (Ep 6 - The very beginning),"Last week I talked about the beginning of Heart and Brain, this week I go all the way back to the beginning with the origin of Lars, ...",2021-01-09T15:59:19+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" trailer",2l8jcVGSHOg,https://www.youtube.com/watch?v=2l8jcVGSHOg,Awkward Yeti Creator Chronicles (Ep 5 - Origin of Heart and Brain),In this video I try to explain (as quickly as I can since these are supposed to be short) where Heart and Brain came from. Support ...,2021-01-01T20:15:45+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" gameplay",FJEN1aMAwPw,https://www.youtube.com/watch?v=FJEN1aMAwPw,Creator Chronicles Gameplay,https://store.steampowered.com/app/3947460/Creator_Chronicles/ A game within a game. In this entirely new kind of simulation ...,2026-04-29T14:33:03+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" gameplay",GvGiMmHp0f0,https://www.youtube.com/watch?v=GvGiMmHp0f0,[2025-09-24] Creator Chronicles (Steam demo),https://www.twitch.tv/dizzypixie Game link: https://store.steampowered.com/app/3947460/,2025-09-25T04:43:18+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" gameplay",JL4mHfldwQ8,https://www.youtube.com/watch?v=JL4mHfldwQ8,Creator Chronicles – Official Trailer,"Creator Chronicles is scheduled for release on September 14, 2026 for macOS and Windows PC worldwide. Developer: Origin ...",2026-09-07T10:28:59+00:00,inside_extended_window,youtube_video
3947460,"""Creator Chronicles"" gameplay",mgHAztsu4Yg,https://www.youtube.com/watch?v=mgHAztsu4Yg,Creator Chronicles 【 #CreatorChronicles 】Gameplay Español - No talking,TikTok - https://www.tiktok.com/@kalkiso Twitter - https://twitter.com/KalkisO Instagram - https://www.instagram.com/kalkisso/,2026-05-27T07:00:30+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" gameplay",JPSBMDYuwAY,https://www.youtube.com/watch?v=JPSBMDYuwAY,Demos for Tileburg and Creator Chronicles | First Look | 6/18/26 | Steam Next Fest,First look at Demos of Tileburg and Creator Chronicles Tileburg on Steam: ...,2026-06-18T19:00:28+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" demo",yPYto-uLs4s,https://www.youtube.com/watch?v=yPYto-uLs4s,Managing A Guild in Creator Chronicles (Demo),"Ever dreamt about being a guild leader in an RPG? Well, that is what we are doing in today's video. What game would you like me ...",2026-05-20T04:00:45+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" demo",Ovs-pb5-a1c,https://www.youtube.com/watch?v=Ovs-pb5-a1c,สร้างเมือง บริหารกิลด์ แล้วส่งสมาชิกลงดัน ⚔️ [Creator Chronicles ไทย/TH] Demo,บริษัทรับเติมเกมมือถือ ราคาถูก สะดวก ปลอดภัย ขอแนะนำร้าน OverTopup • Facebook: https://www.facebook.com/OverTopup • Line: ...,2026-09-10T13:30:06+00:00,inside_spike_window,youtube_video
3947460,"""Creator Chronicles"" demo",GvGiMmHp0f0,https://www.youtube.com/watch?v=GvGiMmHp0f0,[2025-09-24] Creator Chronicles (Steam demo),https://www.twitch.tv/dizzypixie Game link: https://store.steampowered.com/app/3947460/,2025-09-25T04:43:18+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" demo",G5ZTCQjBe3Y,https://www.youtube.com/watch?v=G5ZTCQjBe3Y,Creator Chronicles Demo｜像素经营冒险神作？试玩太治愈！,踏入像素奇幻世界，开启你的创造传奇！  ✨ 这次试玩《Creator Chronicles Demo》，一款融合建造经营、冒险探索、像素RPG ...,2026-04-25T00:00:18+00:00,outside_window,youtube_video
3947460,"""Creator Chronicles"" demo",DgIvyCJLeLg,https://www.youtube.com/watch?v=DgIvyCJLeLg,[Creator Chronicles (Demo)] The City of Silverpine must FLOURISH!,"This looks neat~ Creator Chronicles - Origin Studio, Gamersky Games 『Torakko Rules! 』 Be nice to others! Don't spam or ...",2026-09-01T02:26:20+00:00,inside_extended_window,youtube_video
