appid,title_new,rank_new,price_text_new,release_text_new
3618000,Hordeguard: Winds of the North,1118,Unpriced (Coming Soon),To be announced
2852140,Dumb Ways to Party,1122,Unpriced (Coming Soon),2026
3012300,Carbon,1125,Unpriced (Coming Soon),To be announced
