appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
4745600,"""Motorsport Manager 2"" trailer",faniqfW6ZAw,https://www.youtube.com/watch?v=faniqfW6ZAw,Motorsport Manager 2 PC Teaser!,Motorsport Manager 2 is coming to PC in 2027! Wishlist now on Steam: https://tinyurl.com/MM2PC Head over to the Steam ...,2026-06-25T12:59:04+00:00,inside_spike_window,youtube_video
4745600,"""Motorsport Manager 2"" trailer",3K5XpT5eUWo,https://www.youtube.com/watch?v=3K5XpT5eUWo,Motorsport Manager Mobile 2 Trailer,Motorsport Manager Mobile 2 Trailer Download: https://play.google.com/store/apps/details?id=com.playsportgames.mmm2017 ...,2020-09-13T20:03:18+00:00,outside_window,youtube_video
4745600,"""Motorsport Manager 2"" trailer",E2Mmse3Xji8,https://www.youtube.com/watch?v=E2Mmse3Xji8,Motorsport Manager 2 Is Finally Coming After 10 Years 🏎️,Motorsport Manager 2 Is Finally Back After 10 Years 🏎️ #MotorsportManager2 #MotorsportManager #SimRacing ...,2026-06-25T13:00:14+00:00,inside_spike_window,youtube_video
4745600,"""Motorsport Manager 2"" trailer",avuImpkw8VE,https://www.youtube.com/watch?v=avuImpkw8VE,ANUNCIADO UN NUEVO MOTORSPORT MANAGER : ¿HAY RAZONES PARA ILUSIONARSE?,"9% DESCUENTO CON EL CÓDIGO ""GTAVI"" EN TARJETAS DE PS Y XBOX: https://ene.ba/Javift14-ENEBA ...",2026-06-25T16:01:05+00:00,inside_spike_window,youtube_video
4745600,"""Motorsport Manager 2"" trailer",j6REpJ7bw94,https://www.youtube.com/watch?v=j6REpJ7bw94,MOTORSPORT MANAGER MOBILE 2 | AppSpy Review,"The first game was a legit mobile classic. Now, the premiere Formula 1 mobile franchise is back on the App Store in the form of ...",2017-07-17T15:35:10+00:00,outside_window,youtube_video
4745600,"""Motorsport Manager 2"" gameplay",o-t4AWiici0,https://www.youtube.com/watch?v=o-t4AWiici0,I&#39;ve seen &#39;Motorsport Manager 2&#39; early...it&#39;s coming in 2027!,I've seen Motorsport Manager 2 on PC early...and I cannot wait for it to come out in 2027...lets talk what I saw! ○▻BECOME A ...,2026-06-25T18:10:03+00:00,inside_spike_window,youtube_video
4745600,"""Motorsport Manager 2"" gameplay",j6REpJ7bw94,https://www.youtube.com/watch?v=j6REpJ7bw94,MOTORSPORT MANAGER MOBILE 2 | AppSpy Review,"The first game was a legit mobile classic. Now, the premiere Formula 1 mobile franchise is back on the App Store in the form of ...",2017-07-17T15:35:10+00:00,outside_window,youtube_video
4745600,"""Motorsport Manager 2"" gameplay",faniqfW6ZAw,https://www.youtube.com/watch?v=faniqfW6ZAw,Motorsport Manager 2 PC Teaser!,Motorsport Manager 2 is coming to PC in 2027! Wishlist now on Steam: https://tinyurl.com/MM2PC Head over to the Steam ...,2026-06-25T12:59:04+00:00,inside_spike_window,youtube_video
4745600,"""Motorsport Manager 2"" gameplay",guUL31Khlz8,https://www.youtube.com/watch?v=guUL31Khlz8,We are FINALLY getting Motorsport Manager 2!,"F1 #F126 #Matt212 I'm Matt, a 26 year old Formula One and sim racing content creator from the UK! Make sure you subscribe for ...",2026-06-26T17:30:01+00:00,inside_spike_window,youtube_video
4745600,"""Motorsport Manager 2"" gameplay",QLkTCtKvmFs,https://www.youtube.com/watch?v=QLkTCtKvmFs,4 BEST Motorsport Management Games You Can Play RIGHT NOW,F1 Manager a bit too restrictive? Bored of only playing Motorsport Manager since 2016? Maybe you just haven't played a ...,2024-05-07T17:00:11+00:00,outside_window,youtube_video
4745600,"""Motorsport Manager 2"" demo",3K5XpT5eUWo,https://www.youtube.com/watch?v=3K5XpT5eUWo,Motorsport Manager Mobile 2 Trailer,Motorsport Manager Mobile 2 Trailer Download: https://play.google.com/store/apps/details?id=com.playsportgames.mmm2017 ...,2020-09-13T20:03:18+00:00,outside_window,youtube_video
4745600,"""Motorsport Manager 2"" demo",JdRzvFWhrcU,https://www.youtube.com/watch?v=JdRzvFWhrcU,WILLIAMS: THE RESURRECTION #2 (S01E02) | MOTORSPORT MANAGER | REAL LIFE F1 MOD,WILLIAMS: THE RESURRECTION #2 (S01E02) | MOTORSPORT MANAGER | REAL LIFE F1 MOD It's time to take Williams back ...,2018-06-15T06:59:22+00:00,outside_window,youtube_video
4745600,"""Motorsport Manager 2"" demo",YWiffovm5p8,https://www.youtube.com/watch?v=YWiffovm5p8,Motorsport manager mobile 2 challenge mode,,2017-12-23T09:22:58+00:00,outside_window,youtube_video
4745600,"""Motorsport Manager 2"" demo",iIy8t2QG6rU,https://www.youtube.com/watch?v=iIy8t2QG6rU,Motorsport Manager,"Подкинуть деньжат: http://www.donationalerts.ru/r/dyadya_gosha Наблюдай, Участвуй, Тащи! Правила чата: ...",2021-02-28T17:11:23+00:00,outside_window,youtube_video
4745600,"""Motorsport Manager 2"" demo",yWvjqdvt_5M,https://www.youtube.com/watch?v=yWvjqdvt_5M,Motorsport Manager Racing Gameplay HD (Android) | NO COMMENTARY,I hope you find this Motorsport Manager Racing gameplay no commentary video useful.Leave a like and share with your friends if ...,2021-05-30T19:30:03+00:00,outside_window,youtube_video
