appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
4216080,"""Wolcen 2"" trailer",ygA0UdAW13Q,https://www.youtube.com/watch?v=ygA0UdAW13Q,Wolcen 2 - Official Reveal Trailer,"Many years after Wolcen: Lords of Mayhem, return to a world on the brink of collapse. Master brutal combat, build your character ...",2026-08-26T17:16:46+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" trailer",AJej1a0OPLg,https://www.youtube.com/watch?v=AJej1a0OPLg,Wolcen 2- Alpha Gameplay Walkthrough,"Many years after Wolcen: Lords of Mayhem, return to a world on the brink of collapse with our Technical Director Adrian & Lead ...",2026-08-27T15:20:11+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" trailer",1NjTAHoYvfo,https://www.youtube.com/watch?v=1NjTAHoYvfo,WOLCEN 2 IS COMING?! - I TRIED IT,wolcen #arpg #isometric #wolcen2 #wudijo Check out Wolcen 2 and sign up for future playtests and updates here: ...,2026-08-26T18:06:53+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" trailer",nIYIYKdxNzw,https://www.youtube.com/watch?v=nIYIYKdxNzw,Wolcen 2 - GamePlay Trailer,"Many years after Wolcen: Lords of Mayhem, return to a world on the brink of collapse. Master brutal combat, build your character ...",2026-08-26T16:19:38+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" trailer",VdKWjhUOwsU,https://www.youtube.com/watch?v=VdKWjhUOwsU,WOWZERS!! Wolcen 2 Confirmed &amp; Playable!? SHOCKED!,"New Action RPG Website (Beta Phase): https://www.actionrpg.com/ Many years after Wolcen: Lords of Mayhem, return to a world ...",2026-08-26T19:53:39+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" gameplay",AJej1a0OPLg,https://www.youtube.com/watch?v=AJej1a0OPLg,Wolcen 2- Alpha Gameplay Walkthrough,"Many years after Wolcen: Lords of Mayhem, return to a world on the brink of collapse with our Technical Director Adrian & Lead ...",2026-08-27T15:20:11+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" gameplay",ygA0UdAW13Q,https://www.youtube.com/watch?v=ygA0UdAW13Q,Wolcen 2 - Official Reveal Trailer,"Many years after Wolcen: Lords of Mayhem, return to a world on the brink of collapse. Master brutal combat, build your character ...",2026-08-26T17:16:46+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" gameplay",1NjTAHoYvfo,https://www.youtube.com/watch?v=1NjTAHoYvfo,WOLCEN 2 IS COMING?! - I TRIED IT,wolcen #arpg #isometric #wolcen2 #wudijo Check out Wolcen 2 and sign up for future playtests and updates here: ...,2026-08-26T18:06:53+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" gameplay",_7UH6YP6Xug,https://www.youtube.com/watch?v=_7UH6YP6Xug,I&#39;ve Been Waiting Six Years For This ARPG Sequel! - Wolcen 2 [Sponsored],"Wishlist Wolcen 2: https://bit.ly/4ijlTsQ Many years after Wolcen: Lords of Mayhem, return to a world on the brink of collapse.",2026-08-27T15:57:00+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" gameplay",nDjGUXHE0_w,https://www.youtube.com/watch?v=nDjGUXHE0_w,I Played WOLCEN 2 &amp; Asked Wolcen Studios Some Questions in this Alpha Hands-on Sponsored Preview,Wolcen Studios sponsored me to test and share with you their early alpha demo for WOLCEN 2. You can can Wishlist and sign up ...,2026-09-01T00:21:02+00:00,inside_spike_window,youtube_video
4216080,"""Wolcen 2"" demo",nDjGUXHE0_w,https://www.youtube.com/watch?v=nDjGUXHE0_w,I Played WOLCEN 2 &amp; Asked Wolcen Studios Some Questions in this Alpha Hands-on Sponsored Preview,Wolcen Studios sponsored me to test and share with you their early alpha demo for WOLCEN 2. You can can Wishlist and sign up ...,2026-09-01T00:21:02+00:00,inside_spike_window,youtube_video
4216080,"""Wolcen 2"" demo",qRHooZ_P7n0,https://www.youtube.com/watch?v=qRHooZ_P7n0,Wolcen 2 Extended Gameplay Demo | gamescom 2026,Experience an extended look at Wolcen 2 with this Extended Gameplay Demo showcased at gamescom 2026. Return to a brutal ...,2026-08-27T15:45:12+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" demo",1NjTAHoYvfo,https://www.youtube.com/watch?v=1NjTAHoYvfo,WOLCEN 2 IS COMING?! - I TRIED IT,wolcen #arpg #isometric #wolcen2 #wudijo Check out Wolcen 2 and sign up for future playtests and updates here: ...,2026-08-26T18:06:53+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" demo",PVpftrrZj5g,https://www.youtube.com/watch?v=PVpftrrZj5g,Build Your Own Adventure - Wolcen 2 | Demo Trailer Announcement,"Many years after Wolcen: Lords of Mayhem, return to a world on the brink of collapse. Master brutal combat, build your character ...",2026-08-29T05:16:48+00:00,inside_extended_window,youtube_video
4216080,"""Wolcen 2"" demo",-StoK4r3cIY,https://www.youtube.com/watch?v=-StoK4r3cIY,Wolcen 2 Gameplay: Is This Grimdark ARPG You&#39;ve Wanted?,"Check out Wolcen 2 here: https://bit.ly/4g76Jpc Wolcen 2 has just been announced, and it's leaning even harder into a grimdark, ...",2026-08-26T19:00:02+00:00,inside_extended_window,youtube_video
