appid,title,url,published_at,contents_preview,date_classification,evidence_type
3738830,Our Game Finally Reached #1 on Steam’s Upcoming FPS Chart!,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1837955055363074,2026-07-13T10:18:53+00:00,"Today, I opened Steam and saw that my game, Bodycam On Record, had reached #1 on the Upcoming FPS Games chart.Honestly, I still can’t believe it.After graduating, I turned down offers from major game companies because I didn’t want to work on cash-grab mobile games. Instead, I chose to pursue the ki",inside_extended_window,steam_news
3738830,"Milestone Unlocked: 50,000 Wishlists! 🎉",https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1837955055358757,2026-07-11T07:19:08+00:00,"What’s up, Hardcore Gamers!Today is an absolutely incredible day for our development team—our game has officially surpassed 50,000 wishlists on Steam! 🎉Honestly, watching that number grow has been an emotional ride. Getting this far wouldn't have been possible without the attention, encouragement, a",inside_spike_window,steam_news
3738830,A Letter to Our Players,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1836506165582346,2026-07-09T05:58:33+00:00,"Hello everyone, we are the development team behind Bodycam Onrecord.As our release date approaches, we are both excited and nervous. Recently, we have noticed that many players, upon seeing the name Bodycam Onrecord, naturally associate it with two highly popular and excellent titles currently on th",inside_extended_window,steam_news
