appid,title_old,rank_old
2977260,The Guild 1 Remake: Europa 1410,146
3560670,OpenFront,281
3195580,lily's world XD,351
3201730,Flamecraft,526
2938460,Police Chief Simulator,593
3048060,Trivia Murder Party 3,785
3116460,ROOM– 24/7 Total Surveillance,967
