appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
3846830,Total War: SHOGUN 2 - Complete Edition,Total War: SHOGUN 2 - Complete Edition,786,696,90,90,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Oct 13, 2026","Oct 13, 2026",False
4968640,Japanese Ramen Simulator,Japanese Ramen Simulator,981,946,35,35,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 27, 2026","Sep 27, 2026",False
4735760,Vivarium,Vivarium,711,683,28,28,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4954910,Scam With Your Friends,Scam With Your Friends,958,930,28,28,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Nov 5, 2026","Nov 5, 2026",False
4260270,Stranded with You,Stranded with You,1075,1047,28,28,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 25, 2026","Sep 25, 2026",False
4507990,Wo Long 2: Wings of Ember,Wo Long 2: Wings of Ember,734,709,25,25,up,upward_spike,$69.99,$69.99,False,"Mar 4, 2027","Mar 4, 2027",False
1897860,Sunken Realms,Sunken Realms,1098,1073,25,25,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 18, 2026","Sep 18, 2026",False
5159870,Needle In A Haystack Simulator,Needle In A Haystack Simulator,1082,1060,22,22,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
4416300,Yu-Gi-Oh! TAG FORCE GX,Yu-Gi-Oh! TAG FORCE GX,950,929,21,21,up,upward_spike,$49.99,$49.99,False,"Feb 16, 2027","Feb 16, 2027",False
2731030,Dungeon Automata,Dungeon Automata,1085,1064,21,21,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3891160,CRYMELIGHT,CRYMELIGHT,871,851,20,20,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Nov 4, 2026","Nov 4, 2026",False
