appid,title_new,rank_new,price_text_new,release_text_new
3714000,Rogue Carrier,775,Free,Coming soon
4694270,Backrooms: Code Yellow,1154,Unpriced (Coming Soon),"Sep 21, 2026"
1897860,Sunken Realms,1165,Unpriced (Coming Soon),"Sep 18, 2026"
