appid,title_new,rank_new,price_text_new,release_text_new
4430020,Hamsteria,741,Free,Q1 2027
2885330,Fractured Mind,743,Free,2026
4645360,Titanic Escape Simulator™,1092,Unpriced (Coming Soon),"Aug 24, 2026"
