appid,title_new,rank_new,price_text_new,release_text_new
2495320,Monsterpatch,1123,Unpriced (Coming Soon),To be announced
3743260,Virtue and a Sledgehammer,1124,Unpriced (Coming Soon),2026
1924600,March of Giants,1125,Free,Coming soon
