appid,title_old,rank_old
1805110,Solarpunk™,15
1597080,Killer Bean,55
3100310,Arms of God,563
3219180,Cursemark,626
3094690,Elflock,649
3396290,Puni the Florist,855
4164900,Gacha Capsule Shop Simulator - Akihabara,1717
3762660,Trials Survivors,2316
2337990,Kohlrabi Starship,2996
3873720,Unboxing Mr. Coo,2997
1521250,Offroad Delivery Service,2998
