appid,title_new,rank_new,price_text_new,release_text_new
2738660,Mecha Simultactics,1106,Unpriced (Coming Soon),To be announced
3687090,Dice Hoarder,1110,Free,Coming soon
3170490,Cat Me If You Can,1117,Unpriced (Coming Soon),"Sep 8, 2026"
1531180,Lost Isle,1125,Unpriced (Coming Soon),2026
