appid,title,url,published_at,contents_preview,date_classification,evidence_type
3621390,COMMUNITY DEV BLOG – MEET THE TEAM,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1842212951297423,2026-08-26T16:09:58+00:00,"After several years of development, we just announced Tom Clancy's Rainbow Six Tactics during Gamescom’s Opening Night Live! We were so excited to share our new project with everyone and we’re taking the opportunity to share a few words in this very first Community Dev Blog. Developed by our dedicat",inside_spike_window,steam_news
3621390,Tom Clancy's Rainbow Six Tactics Is Revealed,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1842212951296112,2026-08-26T08:00:13+00:00,"TACTICAL. TURN-BASED. RAINBOW SIX. Tom Clancy’s Rainbow Six Tactics is a single-player, turn-based tactical game set in the iconic Rainbow Six universe. Step into the role of commander, rebuild the unit, and deploy elite operators across dangerous missions worldwide to stop a shadowy conspiracy. htt",inside_spike_window,steam_news
3621390,"Rainbow Six Tactics transforms the demolition-driven Siege into a turn-based game while keeping the destructible environments, operators, and reconnaissance drones","https://steamstore-a.akamaihd.net/news/externalpost/Rock, Paper, Shotgun/1841579228679186",2026-08-25T18:15:17+00:00,Ubisoft have done the sensible thing and turned Rainbow Six into a turn-based tactical game. Nabbing the special ability-laden operators of Rainbow Six Siege and dropping them into the XCOM: Chimera Squad framework. The Mario + Rabbids developer have found a spin off that looks to be a natural fit f,inside_spike_window,steam_news
