snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page,source_url,discount_text,review_summary,image_url,platforms,tags_raw
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2767,3583670,Where the forest ends,"May 31, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/3583670/Where_the_forest_ends/,111,17,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=111,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2768,3045520,Sea Sniffers,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/3045520/Sea_Sniffers/,111,18,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=111,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2769,3405680,Teamcrafter,Coming soon,Free,https://store.steampowered.com/app/3405680/Teamcrafter/,111,19,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=111,,,,"win,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2770,2524780,Echo of the Waves,Coming soon,Free,https://store.steampowered.com/app/2524780/Echo_of_the_Waves/,111,20,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=111,,,,"win,mac",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2771,1826400,CRAVE,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1826400/CRAVE/,111,21,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=111,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2772,4299520,Those Who Rule 2,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4299520/Those_Who_Rule_2/,111,22,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=111,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2773,2993920,Revived House,Coming soon,Free,https://store.steampowered.com/app/2993920/Revived_House/,111,23,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=111,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2774,741340,Kingdom Workshop,Coming soon,Free,https://store.steampowered.com/app/741340/Kingdom_Workshop/,111,24,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=111,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2775,3126500,States of Power,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3126500/States_of_Power/,111,25,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=111,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2776,3578820,SUPER ADVENTURE,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3578820/SUPER_ADVENTURE/,112,1,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2777,3058740,Odds Chronicles,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3058740/Odds_Chronicles/,112,2,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2778,3503710,Medieval Horse Dealer Simulator,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3503710/Medieval_Horse_Dealer_Simulator/,112,3,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2779,3137880,Anthill Village,Coming soon,Free,https://store.steampowered.com/app/3137880/Anthill_Village/,112,4,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2780,1316440,Lonefarm,Coming soon,Free,https://store.steampowered.com/app/1316440/Lonefarm/,112,5,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,"win,mac,linux",
