appid,title_old,rank_old
2186990,Fatekeeper,24
1525290,OddFauna : Secret of the Terrabeast,1768
3708070,Campsite Hustle! - Management Simulator,1916
1434840,Dungeons & Kingdoms: Prologue,2887
3008700,Eagle Knight Paradox,2990
2684840,Felbound,2994
2859220,Vuntra City,2995
1068220,My Little Army,2997
3324800,Shout & Shoot,2998
