appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4183580,Stationbreak,Stationbreak,2871,2389,482,482,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3946810,The seven days i spent with you,The seven days i spent with you,2467,2301,166,166,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 17, 2026","Jun 17, 2026",False
3392490,Moon River,Moon River,2778,2625,153,153,up,upward_spike,Free,Free,False,"Jun 19, 2026","Jun 19, 2026",False
4156710,Coin Maker Simulator,Coin Maker Simulator,2522,2373,149,149,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
2716830,Don't Fret,Don't Fret,1897,1750,147,147,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Oct 1, 2026","Oct 1, 2026",False
4225250,DarkBazaar,DarkBazaar,2552,2406,146,146,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
2489950,Tales Of Wakana,Tales Of Wakana,2568,2422,146,146,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 15, 2026","Jun 15, 2026",False
4160880,Ember Seeker,Ember Seeker,1907,1768,139,139,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 15, 2026","Jun 15, 2026",False
4754550,Medieval Dynasty - The Backwood,Medieval Dynasty - The Backwood,2188,2069,119,119,up,upward_spike,Free,Free,False,2027,2027,False
3936530,Pro Cycling Manager 26,Pro Cycling Manager 26,2480,2362,118,118,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 15, 2026","Jun 15, 2026",False
4267870,Washington Prime,Washington Prime,1969,1852,117,117,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2920220,Terrible Lizards,Terrible Lizards,1652,1536,116,116,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3616280,Mr Magpie's Harmless Card Game,Mr Magpie's Harmless Card Game,1885,1773,112,112,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3453910,Happy's Humble BURGATORY,Happy's Humble BURGATORY,1499,1390,109,109,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 16, 2026","Jul 16, 2026",False
1965550,Wildaria,Wildaria,2268,2167,101,101,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
2695710,God For A Day,God For A Day,1820,1721,99,99,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 16, 2026","Jun 16, 2026",False
4131670,Jurassic World Evolution 3: Rebirth Expansion,Jurassic World Evolution 3: Rebirth Expansion,2325,2227,98,98,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 16, 2026","Jun 16, 2026",False
3608830,Flip-Flop Fury,Flip-Flop Fury,2367,2273,94,94,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
2288520,The Quiet Things,The Quiet Things,2040,1948,92,92,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 18, 2026","Jun 18, 2026",False
4353630,Summer Sisters,Summer Sisters,1894,1805,89,89,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 19, 2026","Jun 19, 2026",False
3749720,The Division Resurgence,The Division Resurgence,2960,2872,88,88,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3551190,The Last Salvage Squad,The Last Salvage Squad,1272,1185,87,87,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 17, 2026","Jun 17, 2026",False
4064510,MOLE,MOLE,986,901,85,85,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 15, 2026","Jun 15, 2026",False
3072120,Backrooms Lost Runners,Backrooms Lost Runners,774,693,81,81,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 17, 2026","Jun 17, 2026",False
4294490,"KOTAMON: My Sis Found A Super-Rare Card In Her Cereal Box, So I Became A Garbage Man To Find The Entire Collection And Earn $1,000,000","KOTAMON: My Sis Found A Super-Rare Card In Her Cereal Box, So I Became A Garbage Man To Find The Entire Collection And Earn $1,000,000",2757,2676,81,81,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3963050,Eyes Of The ElderWood,Eyes Of The ElderWood,2955,2874,81,81,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 26, 2026","Jun 26, 2026",False
2654990,Mythic Love: Iberian Legends,Mythic Love: Iberian Legends,1753,1677,76,76,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 18, 2026","Jun 18, 2026",False
4117730,Slayblade,Slayblade,1350,1274,76,76,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4246860,Security 51,Security 51,1703,1628,75,75,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3986670,YOU ARE THE MONSTER,YOU ARE THE MONSTER,670,598,72,72,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 18, 2026","Jun 18, 2026",False
4450620,GRAIN ROT,GRAIN ROT,836,764,72,72,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
4771290,"Hands Up, G!","Hands Up, G!",1775,1706,69,69,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
2802740,Heave Ho 2,Heave Ho 2,2526,2457,69,69,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 16, 2026","Jul 16, 2026",False
2409660,Wardens of Avalon,Wardens of Avalon,1255,1188,67,67,up,upward_spike,Free,Free,False,2027,2027,False
2676350,Pikuniku 2,Pikuniku 2,1242,1184,58,58,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3939700,Treasure Beach,Treasure Beach,1429,1371,58,58,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 20, 2026","Jun 20, 2026",False
4323990,EMPULSE,EMPULSE,548,491,57,57,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 24, 2026","Jun 24, 2026",False
3237520,The Alters: Last Variable,The Alters: Last Variable,2218,2162,56,56,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 13, 2026","Jul 13, 2026",False
4032350,EA SPORTS™ College Football 27,EA SPORTS™ College Football 27,1973,1919,54,54,up,upward_spike,$69.99,$69.99,False,"Jul 9, 2026","Jul 9, 2026",False
3153700,My Cannibal Family,My Cannibal Family,2664,2610,54,54,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4004820,FreeStyle Football 2,FreeStyle Football 2,2176,2123,53,53,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
3975750,The Gate Must Stand,The Gate Must Stand,2759,2707,52,52,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 17, 2026","Jun 17, 2026",False
3265840,BioEden,BioEden,2546,2496,50,50,up,upward_spike,$19.99,$19.99,False,"Sep 3, 2026","Sep 3, 2026",False
4829700,Monster Hunter Wilds: Ascendance,Monster Hunter Wilds: Ascendance,835,786,49,49,up,upward_spike,Free,Free,False,2027,2027,False
2477710,Nimbit Frontier,Nimbit Frontier,2259,2211,48,48,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,August 2026,August 2026,False
2938870,Maseylia : Echoes of the Past,Maseylia : Echoes of the Past,1572,1525,47,47,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 19, 2026","Jun 19, 2026",False
3510740,Normal Golf Game,Normal Golf Game,2007,1960,47,47,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4761940,Smalland 2: Lost Realms,Smalland 2: Lost Realms,2506,2462,44,44,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4624180,Animation VERSUS,Animation VERSUS,2894,2851,43,43,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
1944040,goblinAmerica,goblinAmerica,928,886,42,42,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 17, 2026","Jun 17, 2026",False
4467980,theHunter: Call of the Wild™ - Peru Hunting Reserve,theHunter: Call of the Wild™ - Peru Hunting Reserve,2015,1973,42,42,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 16, 2026","Jun 16, 2026",False
632950,SiN Reloaded,SiN Reloaded,935,894,41,41,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2876290,Sojourn Past,Sojourn Past,2703,2662,41,41,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
2073150,Eldritch Empathy,Eldritch Empathy,1639,1599,40,40,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2840000,Lumina Veil,Lumina Veil,2893,2855,38,38,up,upward_spike,Free,Free,False,"Jun 22, 2026","Jun 22, 2026",False
4532500,Atelier Karia: The Night Kingdom & the Guide of Memories,Atelier Karia: The Night Kingdom & the Guide of Memories,1786,1749,37,37,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3989550,Fallosophy,Fallosophy,2402,2365,37,37,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
4354570,FINAL FANTASY VII REVELATION,FINAL FANTASY VII REVELATION,601,564,37,37,up,upward_spike,Free,Free,False,2027,2027,False
2742710,Cozy Cleaner,Cozy Cleaner,1181,1144,37,37,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 22, 2026","Jun 22, 2026",False
4022090,Monk Took Book,Monk Took Book,2704,2669,35,35,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
