appid,title_new,rank_new,price_text_new,release_text_new
3765010,Forensics: Crime Scene Detective,2710,Unpriced (Coming Soon),"Jul 13, 2026"
1818470,Desolation Seed,2976,Unpriced (Coming Soon),"Jun 22, 2026"
3975500,Poem of the Starherd,2982,Unpriced (Coming Soon),"Jun 19, 2026"
2431080,Blood Dungeon,2991,Free,Coming soon
4018020,Angels Online Global,2995,Free,"Jun 23, 2026"
4078110,Suncraft,2998,Unpriced (Coming Soon),"Jul 28, 2026"
3549280,Bulbo's Belief System,2999,Unpriced (Coming Soon),November 2026
