appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
3687090,Dice Hoarder,Dice Hoarder,856,765,91,91,up,upward_spike,Free,Unpriced (Coming Soon),True,Coming soon,Q4 2026,True
3636930,Professional Ship Simulator,Professional Ship Simulator,883,843,40,40,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Sep 16, 2026",True
3734220,Guns of Eschaton,Guns of Eschaton,432,414,18,18,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,2026,True
3469910,Star Trek: Outposts Unknown,Star Trek: Outposts Unknown,774,764,10,10,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Oct 20, 2026",True
1731290,SPINE - This is Gun Fu,SPINE - This is Gun Fu,169,160,9,9,up,none,Unpriced (Coming Soon),Free,True,To be announced,2027,True
2376260,Mariachi Legends,Mariachi Legends,144,138,6,6,up,none,Unpriced (Coming Soon),Free,True,Q4 2026,"Apr 27, 2027",True
3884860,The Wolf Among Us Remastered,The Wolf Among Us Remastered,376,372,4,4,up,none,Free,Unpriced (Coming Soon),True,Coming soon,"Oct 29, 2026",True
4358690,Graveyard Keeper 2,Graveyard Keeper 2,49,47,2,2,up,none,Unpriced (Coming Soon),$19.99,True,2026,"Sep 22, 2026",True
4171850,Trees Hate You,Trees Hate You,228,230,-2,2,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Nov 16, 2026",True
4094350,Online: 404,Online: 404,254,256,-2,2,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 25, 2026","Oct 16, 2026",True
2315050,We Were Here Tomorrow,We Were Here Tomorrow,168,169,-1,1,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,October 2026,True
3115160,"Warhammer 40,000: Boltgun 2","Warhammer 40,000: Boltgun 2",195,194,1,1,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Oct 14, 2026",True
1853440,Tropico 7,Tropico 7,249,250,-1,1,down,none,Unpriced (Coming Soon),Free,True,2026,"Jan 28, 2027",True
3201730,Flamecraft,Flamecraft,653,654,-1,1,down,none,Free,Unpriced (Coming Soon),True,Coming soon,"Sep 17, 2026",True
3624140,Wanderburg,Wanderburg,84,84,0,0,stable,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,"Sep 8, 2026",True
1173980,Shadow of the Road,Shadow of the Road,181,181,0,0,stable,none,Free,Unpriced (Coming Soon),True,Coming soon,"Nov 12, 2026",True
