appid,title_old,rank_old
2100020,Lou's Lagoon,393
3211430,BRIGANDINE ABYSS,458
4627110,Fell & Sell,680
4429930,Water You Doing?,699
4323130,Sniper Camouflage Orange Spy Warrior I Buried Two Bodies in the Garden and the Police Haven't Figured Out Yet That They're Missing Because They Were a Lonely Old Couple Who Had No Relatives Simulator 2026,1079
3012300,Carbon,1123
1963190,The Backrooms World,1124
