appid,title_new,rank_new,price_text_new,release_text_new
3082730,HYPERyuki: Snowboard Syndicate,1223,Free,Coming soon
4836540,Company of Heroes 3: Final Stand,1225,Unpriced (Coming Soon),"Jul 29, 2026"
