appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4212480,Ragnarok: The New World,Ragnarok: The New World,814,718,96,96,up,upward_spike,Free,Free,False,"Jul 15, 2026",Coming soon,True
4894750,Paper Shredder,Paper Shredder,646,577,69,69,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3738830,Bodycam Onrecord,Bodycam Onrecord,735,671,64,64,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 17, 2026","Jul 17, 2026",False
3636930,Professional Ship Simulator,Professional Ship Simulator,1150,1102,48,48,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4643090,The NOexistenceN of Lilith,The NOexistenceN of Lilith,1175,1127,48,48,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 16, 2026","Jul 16, 2026",False
3423990,Frozen Ship,Frozen Ship,1160,1114,46,46,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 17, 2026","Aug 7, 2026",True
3950130,Database Detective: Minor Crimes Division,Database Detective: Minor Crimes Division,1031,989,42,42,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 17, 2026","Jul 17, 2026",False
4534960,Dear Passengers,Dear Passengers,82,43,39,39,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4210580,Ore Factory Squad ⛏️,Ore Factory Squad ⛏️,647,620,27,27,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 16, 2026","Jul 16, 2026",False
4461460,Fantasy Blacksmith Simulator,Fantasy Blacksmith Simulator,930,904,26,26,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3869850,Welcome to the Game III,Welcome to the Game III,1143,1119,24,24,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 16, 2026","Jul 16, 2026",False
