appid,title_new,rank_new,price_text_new,release_text_new
3846830,Total War: SHOGUN 2 - Complete Edition,909,Unpriced (Coming Soon),"Oct 13, 2026"
3054550,Sil and the Fading World,1172,Free,Coming soon
3436160,Cao Cao's Ambition--A Harem of MILFs,1174,Unpriced (Coming Soon),Q4 2026
4121600,Psychopomp 2,1175,Free,Coming soon
