appid,title_old,rank_old
2950790,IRON NEST: Heavy Turret Simulator,27
3812600,ReStory: Chill Electronics Repairs,50
3787240,MARVEL Tōkon: Fighting Souls,111
4113940,Sovereign Tower,389
3904850,Approximately Up,423
2890240,Capy Castaway,603
4935510,Cellar Keeper,903
3501540,Spiritstead,948
