appid,title_old,rank_old
1501310,The Ranchers,127
3934270,How Many Dudes?,177
4108000,Machine Party,214
2827820,The Relic: First Guardian,281
3558600,Leafy Corner,315
1714510,Kusan: City of Wolves,726
3227240,MineGeon: Renegades,1139
