appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4380490,Cat Mail Co.,Cat Mail Co.,2595,2328,267,267,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 6, 2026","Jul 6, 2026",False
4538960,ZENONIA 1,ZENONIA 1,2492,2359,133,133,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3983860,Nightwater,Nightwater,1466,1355,111,111,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
3765010,Forensics: Crime Scene Detective,Forensics: Crime Scene Detective,1837,1727,110,110,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 13, 2026","Jul 13, 2026",False
4252830,Type or Die,Type or Die,2594,2493,101,101,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 25, 2026","Jun 25, 2026",False
4644870,Green Mist over Portland,Green Mist over Portland,2430,2339,91,91,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
4294490,"KOTAMON: My Sis Found A Super-Rare Card In Her Cereal Box, So I Became A Garbage Man To Find The Entire Collection And Earn $1,000,000","KOTAMON: My Sis Found A Super-Rare Card In Her Cereal Box, So I Became A Garbage Man To Find The Entire Collection And Earn $1,000,000",2244,2156,88,88,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4156710,Coin Maker Simulator,Coin Maker Simulator,2043,1959,84,84,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3170490,Cat Me If You Can,Cat Me If You Can,1912,1832,80,80,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
4824220,Meltdown Crew,Meltdown Crew,1891,1812,79,79,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3710560,Protocol: Terminate,Protocol: Terminate,2261,2182,79,79,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4421670,The Kingsward,The Kingsward,2010,1936,74,74,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4293910,XenoFeels,XenoFeels,864,790,74,74,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3488690,Vision Quench,Vision Quench,2596,2525,71,71,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3902750,Until Then: Afterimages,Until Then: Afterimages,2172,2106,66,66,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 18, 2026","Jun 18, 2026",False
3070430,Nova Era:Atom ﻿,Nova Era:Atom ﻿,2448,2383,65,65,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4098030,Shipping Store Simulator 2037,Shipping Store Simulator 2037,2187,2129,58,58,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4225250,DarkBazaar,DarkBazaar,2005,1948,57,57,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
4246860,Security 51,Security 51,1367,1311,56,56,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
2911270,SNAP JAW,SNAP JAW,2518,2462,56,56,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3936610,Monopoly: Star Wars™ Heroes vs. Villains,Monopoly: Star Wars™ Heroes vs. Villains,2527,2472,55,55,up,upward_spike,$29.99,$29.99,False,"Jun 30, 2026","Jun 30, 2026",False
3975500,Poem of the Starherd,Poem of the Starherd,2638,2585,53,53,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 19, 2026","Jun 19, 2026",False
1818470,Desolation Seed,Desolation Seed,2574,2523,51,51,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 22, 2026","Jun 22, 2026",False
4183770,CELESTAY Craft&Slowlife,CELESTAY Craft&Slowlife,2641,2590,51,51,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
4423270,Takeover 2,Takeover 2,2576,2527,49,49,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 10, 2026","Sep 10, 2026",False
2876290,Sojourn Past,Sojourn Past,2440,2392,48,48,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4267870,Washington Prime,Washington Prime,1389,1342,47,47,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4513060,Yandere Virus,Yandere Virus,2279,2232,47,47,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 18, 2026","Aug 17, 2026",True
4413070,Red Chat Ritual  – TSUMIMI TIME,Red Chat Ritual  – TSUMIMI TIME,1311,1266,45,45,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,October 2026,October 2026,False
2932260,Trine 6: Together in Time,Trine 6: Together in Time,1709,1664,45,45,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 17, 2026","Sep 17, 2026",False
2433630,The Left Behind,The Left Behind,2551,2506,45,45,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 27, 2026","Jul 27, 2026",False
3749720,The Division Resurgence,The Division Resurgence,2565,2522,43,43,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4516190,"My Beautiful Faraway, Please Don't Be Cruel To Me","My Beautiful Faraway, Please Don't Be Cruel To Me",2292,2249,43,43,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 14, 2026","Sep 14, 2026",False
3279440,Drone Sector,Drone Sector,1079,1036,43,43,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 21, 2026","Jul 21, 2026",False
4138920,Aliya: Timelink2 Dawn,Aliya: Timelink2 Dawn,2233,2191,42,42,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
