appid,title_new,rank_new,price_text_new,release_text_new
2433630,The Left Behind,1184,Unpriced (Coming Soon),"Jul 27, 2026"
3322630,Culdcept BEGINS,1223,Unpriced (Coming Soon),Q4 2026
