appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
3788160,"""Terminal War"" trailer",3w_WWgLEhXk,https://www.youtube.com/watch?v=3w_WWgLEhXk,Terminal War - Official Playtest Gameplay Trailer,"Take a look at the Playtest Gameplay Trailer for Terminal War, a third-person tactical multiplayer shooter developed by Albatross ...",2026-09-03T20:00:01+00:00,inside_spike_window,youtube_video
3788160,"""Terminal War"" trailer",5TJ2e5Z3i-s,https://www.youtube.com/watch?v=5TJ2e5Z3i-s,Terminal War - Official Cinematic Trailer,Our official cinematic trailer is finally here. Narrated by the great & talented Jeff Schine. Wishlist Now!,2026-09-03T18:06:06+00:00,inside_spike_window,youtube_video
3788160,"""Terminal War"" trailer",j949Y9mjrR4,https://www.youtube.com/watch?v=j949Y9mjrR4,Terminal War - Official Playtest Gameplay Trailer,"Take a look at the Playtest Gameplay Trailer for Terminal War, a third-person tactical multiplayer shooter developed by Albatross ...",2026-09-03T20:00:30+00:00,inside_spike_window,youtube_video
3788160,"""Terminal War"" trailer",zSyYHGA9WHU,https://www.youtube.com/watch?v=zSyYHGA9WHU,Terminal War - Official Announcement Trailer,"Watch the Announcement Trailer for Terminal War, an upcoming grounded third-person action shooter developed by Albatross ...",2026-06-06T20:59:04+00:00,outside_window,youtube_video
3788160,"""Terminal War"" trailer",7sWuOiIhhZ8,https://www.youtube.com/watch?v=7sWuOiIhhZ8,Terminal War - Official Gameplay Teaser Trailer,"Watch the Gameplay Teaser Trailer for Terminal War, an upcoming third-person team-based 4v4 tactical shooter developed by ...",2026-03-26T16:07:43+00:00,outside_window,youtube_video
3788160,"""Terminal War"" gameplay",c9y7LuimRc8,https://www.youtube.com/watch?v=c9y7LuimRc8,Terminal War - Playtest Gameplay,An early look at an internal playtest. Gameplay is still early & we are continuously testing our systems. We intend to show 4v4 ...,2026-09-03T18:08:08+00:00,inside_spike_window,youtube_video
3788160,"""Terminal War"" gameplay",CMJNnCpuHkY,https://www.youtube.com/watch?v=CMJNnCpuHkY,I Played The New TERMINAL WAR Play Test - PvP Gameplay Reveal (Inspired by The Last of Us),"In this video, we give you a first look at early playtest footage from Terminal War, a PVP third person indie shooter inspired by The ...",2026-09-03T22:10:51+00:00,inside_spike_window,youtube_video
3788160,"""Terminal War"" gameplay",3w_WWgLEhXk,https://www.youtube.com/watch?v=3w_WWgLEhXk,Terminal War - Official Playtest Gameplay Trailer,"Take a look at the Playtest Gameplay Trailer for Terminal War, a third-person tactical multiplayer shooter developed by Albatross ...",2026-09-03T20:00:01+00:00,inside_spike_window,youtube_video
3788160,"""Terminal War"" gameplay",5TJ2e5Z3i-s,https://www.youtube.com/watch?v=5TJ2e5Z3i-s,Terminal War - Official Cinematic Trailer,Our official cinematic trailer is finally here. Narrated by the great & talented Jeff Schine. Wishlist Now!,2026-09-03T18:06:06+00:00,inside_spike_window,youtube_video
3788160,"""Terminal War"" gameplay",I_mbIh6sDRE,https://www.youtube.com/watch?v=I_mbIh6sDRE,This NEW Indie Game Is The Real Deal...,"If Naughty Dog won't make The Last of Us Online and Factions, indie devs will do it. Terminal War is a new brutal action PvP ...",2026-09-03T21:30:37+00:00,inside_spike_window,youtube_video
3788160,"""Terminal War"" demo",9vcRysNVC5s,https://www.youtube.com/watch?v=9vcRysNVC5s,Terminal War - Indie TPS test 1v1 gameplay,My Game Development Services: https://thesgprod.com Book a discovery 1-on-1 call with me: ...,2026-05-17T16:00:12+00:00,outside_window,youtube_video
3788160,"""Terminal War"" demo",22Yc5bZ20Y4,https://www.youtube.com/watch?v=22Yc5bZ20Y4,Terminal War - Weapon Library,Wishlist Terminal War here: https://store.steampowered.com/app/3788160/Terminal_War/ #indiegame #unrealengine #gamedev ...,2026-05-05T22:45:00+00:00,outside_window,youtube_video
3788160,"""Terminal War"" demo",Ccu6OF6Vka0,https://www.youtube.com/watch?v=Ccu6OF6Vka0,Guerra Terminal,Provided to YouTube by ONErpm Guerra Terminal · Terminal War · Carlos Amaya · Raúl Peñaloza · Diego Landinez · Daniel ...,2020-04-04T03:18:39+00:00,outside_window,youtube_video
3788160,"""Terminal War"" demo",ej7DuPaLCQo,https://www.youtube.com/watch?v=ej7DuPaLCQo,Terminal War - Corrosivo [Video Oficial],"Video oficial de Terminal War: ""Corrosivo"" incluido en su reciente trabajo ""Rebelión"". Escúchalo en Spotify ...",2020-09-30T19:00:12+00:00,outside_window,youtube_video
3788160,"""Terminal War"" demo",OUdt4IkDgF8,https://www.youtube.com/watch?v=OUdt4IkDgF8,Terminal War - Thrash Hasta el Final,En vivo en el tupa tupa fest 1 en perseo bar.,2011-02-17T01:24:57+00:00,outside_window,youtube_video
