appid,title_new,rank_new,price_text_new,release_text_new
3235000,Kagura Survivors x Summer Memories,1147,Free,Coming soon
3328490,Airport Control 27,1148,Free,Coming soon
2151810,darkwebSTREAMER,1149,Free,Coming soon
