appid,title_new,rank_new,price_text_new,release_text_new
4030150,The Legend of Fancy Realm Remake,1168,Unpriced (Coming Soon),"Sep 9, 2026"
2697620,Combo Devils,1170,Unpriced (Coming Soon),To be announced
