appid,title_new,rank_new,price_text_new,release_text_new
5072600,Family Time,1047,Free,Q1 2027
4214960,Romancing SaGa 3: Destinies United,1129,$59.99,"Feb 16, 2027"
5096600,Highways & Co.,1175,Unpriced (Coming Soon),2026
