appid,title_new,rank_new,price_text_new,release_text_new
4964110,Darkest Dungeon®: The Fire's Edge,1124,Unpriced (Coming Soon),"Aug 18, 2026"
1931040,Dreamsettler,1199,Free,Coming soon
