appid,title_old,rank_old
1875580,Mina the Hollower,123
3936730,STARDUST: Wish of Witch,645
3097510,Bounty Brawl: Most Wanted,1957
3561030,Rock Island,2142
2140540,Hellslinger,2594
3427850,Belts of Iron,2680
270470,Portal: Alive & Kicking,2999
