appid,title_new,rank_new,price_text_new,release_text_new
4461460,Fantasy Blacksmith Simulator,700,Unpriced (Coming Soon),2026
4785110,Tulpa the Unseen Lover,1055,Unpriced (Coming Soon),To be announced
3544130,Soul Chained,1098,Unpriced (Coming Soon),"Aug 31, 2026"
